name,slug,url,logo_url,location,countries,categories,tags,services,rating,review_count,pricing
Shugert Marketing,shugert-marketing,https://www.shopify.com/partners/directory/partner/shugert-marketing,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDSugISSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9106c3124258ba4f94e7a6278161d44f97125496/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Shugert_240X240_WhiteBlue.png,,,Custom apps and integrations,,,4.9,,Starting from $80
Savvy Programmers,savvy-programmers,https://www.shopify.com/partners/directory/partner/savvy-programmers,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDP9sXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--cb0d3ec5f8aefc4b4d07e741cf77a9adb87180cf/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/unnamed.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Shine Dezign Infonet,shine-dezign-infonet,https://www.shopify.com/partners/directory/partner/shine-dezign-infonet,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD40oCSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--7e1b70af0482ecbc1d63b4e4512656aeb12230aa/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Shape-1-copy%20(1).png,,,Custom apps and integrations,,,4.9,,Starting from $2000
MeroxIO IT Solutions,meroxio-it-solutions2,https://www.shopify.com/partners/directory/partner/meroxio-it-solutions2,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDjUECSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--bb4a877ae34793ba0c6ad548263cf4aa4c9828ea/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/dp.jpg,,,Custom apps and integrations,,,4.8,,Starting from $500
eCommerce Web Guru,ecommercewebguru,https://www.shopify.com/partners/directory/partner/ecommercewebguru,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDKRUBSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--b69b8ac1e176683bf4ba3583e954f6598081d981/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/ewebguru-250x250.jpg,,,Custom apps and integrations,,,4.9,,Starting from $200
AES Office - Store Build & Customization | Speed Optimization | Troubleshooting | App,aes-office,https://www.shopify.com/partners/directory/partner/aes-office,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDorkRSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--2ab8078df5db92903b10f310225497cf6fb2a3fe/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo_3.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
360&5,360-5,https://www.shopify.com/partners/directory/partner/360-5,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDh1IYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--55a22e70bde50eda04baa37ec06cbf4e5c8da306/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/360and5-profile_pic.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
Ask Phill,askphill,https://www.shopify.com/partners/directory/partner/askphill,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDwzkZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--fd52e7b002fcb43e0b747d00131cddcc51182a6b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/ap-logo_for-rounded--black.png,,,Custom apps and integrations,,,5.0,,Starting from $7500
CedCommerce,cedcommerce,https://www.shopify.com/partners/directory/partner/cedcommerce,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDeokHSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9883baff5e78113c3a2fbc6bd0d0ffa0f2942441/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo-240X240.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
TheGenieLab LLC,thegenielab,https://www.shopify.com/partners/directory/partner/thegenielab,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD6AQBSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--61dd5e981bee8d2a9698c52457281a3ff4d9f116/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/avatar_medium.jpg,,,Custom apps and integrations,,,4.9,,Starting from $3500
Fuznet,fuznet,https://www.shopify.com/partners/directory/partner/fuznet,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDPp4YSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--96c2ccbc0add081b27b4a433fdd6ee845618c351/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Design%20sans%20titre%20(6).png,,,Custom apps and integrations,,,4.3,,Contact for pricing
Seventh Triangle Consulting,seventhtriangle,https://www.shopify.com/partners/directory/partner/seventhtriangle,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDSuEFSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--8a269c177a1620ad38862302b05df7d8a00d3dfa/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/STC%20Logo%20New_Without%20Tagline.png,,,Custom apps and integrations,,,5.0,,Starting from $1000
"C2 Digital | Setup, Build, Migration, Redesign, Branding, Maintenance, Customization, Custom Apps",c2-digital,https://www.shopify.com/partners/directory/partner/c2-digital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDorwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--1beea0fc50d3925d1d350c5b5f827ecfdd964115/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Group%205%20(1).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Vowel Web,vowelweb,https://www.shopify.com/partners/directory/partner/vowelweb,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCz+VJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--31020797246dc53077fada790d02fded48f9a0d0/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/2019-05-10%20(1).png,,,Custom apps and integrations,,,4.9,,Starting from $100
Codify Infotech,codify-infotech,https://www.shopify.com/partners/directory/partner/codify-infotech,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD2kACSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--7ef7e7c72f04cb60278960ffcc2d8e20ee19fc54/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/mini_logo(original).png,,,Custom apps and integrations,,,4.9,,Starting from $60
"Outstanding Experience - Theme, App customization | Troubleshooting | Recharge | Subscription Setup",ouxp,https://www.shopify.com/partners/directory/partner/ouxp,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDIu4KSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9d76b9f8274218bee539815129b9571e276e6a31/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/OUXP_logo_s.png,,,Custom apps and integrations,,,4.9,,Starting from $200
Niva Commerce,nivacommerce,https://www.shopify.com/partners/directory/partner/nivacommerce,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDjlsXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6bb986f0fee43572c8396fa7421f16f0622fb746/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/a%20(6).png,,,Custom apps and integrations,,,5.0,,
WE ARE CRISP,crisp,https://www.shopify.com/partners/directory/partner/crisp,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDKsQWSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6049b359db8fff5246694f9ff3802323ab5af22d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Frame%201%20(14).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
"Diff, a VML Company - Specializing in the Creative and Complex",diffagency1,https://www.shopify.com/partners/directory/partner/diffagency1,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDKRUZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9837bd13a1b97849667d04d6c9e647b3c89f43f6/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/group_28_480.png,,,Custom apps and integrations,,,5.0,,Starting from $25000
Mascot Software Technologies Pvt. Ltd,mascot-india,https://www.shopify.com/partners/directory/partner/mascot-india,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDoA8OSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--fc8faad7aad23449d386427394ed4012418eb7ab/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/mst-logo.png,,,Custom apps and integrations,,,4.9,,Starting from $200
The Working Party,the-working-party,https://www.shopify.com/partners/directory/partner/the-working-party,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD0zoWSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6d4f1af6266222c30bb0628d222c9be061f905a0/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/twp-logo.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
Softpulse Infotech,softpulse-infotech,https://www.shopify.com/partners/directory/partner/softpulse-infotech,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCOfhJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--8962988af6e07b5bed315b8c24c6dce3e2f64df7/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/profile-white-512x512.png,,,Custom apps and integrations,,,4.9,,Starting from $6000
Yoseo Design SRL,yoseo-design-srl,https://www.shopify.com/partners/directory/partner/yoseo-design-srl,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDuCEDSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--147270c8a81a3753801873f7758d5c4dec4f4e84/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/72324759_1256270584555457_1143026561381826560_o.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
The Fold Tech – Plus Store Design | Store migration,1stfold,https://www.shopify.com/partners/directory/partner/1stfold,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDfd4MSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--f978017b398edec5bfd42d7bbeab81366f6f091d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Thefoldtech_logo.jpg,,,Custom apps and integrations,,,4.9,,
Ali Hanif,ali-hanif,https://www.shopify.com/partners/directory/partner/ali-hanif,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDoooYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--978028c4e12869b383a0266781f2ae69aaf0e1c1/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIglqcGVnBjsAVDoUcmVzaXplX3RvX2xpbWl0WwdpAcgwOgpzYXZlcnsGOgxxdWFsaXR5aVdJIghwdXIGOwBUSSIOdmFyaWF0aW9uBjsARg==--000fd7dc096ddf9e039f9436ac32cdcc1323e725/1598840624314.jpeg,,,Custom apps and integrations,,,5.0,,
eBizTrait Inc,ebiztrait,https://www.shopify.com/partners/directory/partner/ebiztrait,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDEbEYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--417c89ec5ee05fcca5b053d0cdb0d5ec4a2df399/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/1000017532.jpg,,,Custom apps and integrations,,,4.9,,Contact for pricing
ENS Enterprises Limited,ens-enterprises,https://www.shopify.com/partners/directory/partner/ens-enterprises,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDTZYXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ddac3a2fec360eecb81660c3dcca8fe673c5b19f/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/circle-logo-2.png,,,Custom apps and integrations,,,4.8,,Starting from $500
MageComp,themagecomp,https://www.shopify.com/partners/directory/partner/themagecomp,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDhpIXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--f45d98dd68e41784525cf84dd6e075d693348219/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/192%20x%20192.png,,,Custom apps and integrations,,,5.0,,
Pasilobus,pasilobus,https://www.shopify.com/partners/directory/partner/pasilobus,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD5f8PSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--b86ba79e6fdafdde059cff7ba8d614d0c016504d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Untitled%20(1200%20%C3%97%201200%20px)-2.png,,,Custom apps and integrations,,,4.7,,Starting from $500
Mobikasa,mobikasa,https://www.shopify.com/partners/directory/partner/mobikasa,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDL6YRSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--713ba8b4fac9dc5f6e7500b1700db347ddbf6b30/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/profile-logo-symbol.png,,,Custom apps and integrations,,,4.7,,Starting from $5000
JD1 Studio,josedan1el,https://www.shopify.com/partners/directory/partner/josedan1el,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDRbQZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--5731232fe0c89cb93ae8496faca670fead0c8fbf/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/jd_new.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
ShopiCraft | Ireland & Kazakhstan Based,shopicraftio,https://www.shopify.com/partners/directory/partner/shopicraftio,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDhkMZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--bcdbe0424d7fc6d17761c1d3170996753086fdb7/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/ShopiCraft%20Logo.png,,,Custom apps and integrations,,,5.0,,Starting from $800
W3trends,w3trends,https://www.shopify.com/partners/directory/partner/w3trends,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDtEwBSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9dfb75cbc142411a9b23f8f6c2eedf8db5ac4e83/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/w3trends_logo.png,,,Custom apps and integrations,,,5.0,,Starting from $500
Evitamin Business Consulting Pvt Ltd,evits,https://www.shopify.com/partners/directory/partner/evits,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDGT4MSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--21aa54e7e76c06d8430e6362657f789b4bc8c9d7/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/final%20Logo.jpg,,,Custom apps and integrations,,,4.8,,Contact for pricing
NINE15,slide-ai,https://www.shopify.com/partners/directory/partner/slide-ai,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCnPZJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--8c90b44763ad8cfb687e57743a7ed558e1ac52e3/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/NINEN15-logo-square.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
